finca;variedad;lote;planta;diamF
tda;pri;l1;pril1-2;16,3
tda;pri;l1;pril1-2;13,25
tda;pri;l1;pril1-3;14,85
tda;pri;l1;pril1-3;16,2
tda;pri;l1;pril1-3;13
tda;pri;l1;pril1-3;14,6
tda;pri;l1;pril1-3;14,2
tda;pri;l1;pril1-3;14
tda;pri;l1;pril1-3;15,75
tda;pri;l1;pril1-3;11,45
tda;pri;l1;pril1-3;13,85
tda;pri;l1;pril1-3;15,5
tda;pri;l1;pril1-3;15,35
tda;pri;l1;pril1-3;13,2
tda;pri;l1;pril1-3;13,5
tda;pri;l1;pril1-3;14,6
tda;pri;l1;pril1-3;14,4
tda;pri;l1;pril1-3;12,35
tda;pri;l1;pril1-3;12,6
tda;pri;l1;pril1-1;14,95
tda;pri;l1;pril1-1;13,65
tda;pri;l1;pril1-1;14,2
tda;pri;l1;pril1-1;12,65
tda;pri;l1;pril1-1;14,35
tda;pri;l1;pril1-1;12,85
tda;pri;l1;pril1-1;14,4
tda;pri;l1;pril1-1;14,55
tda;pri;l1;pril1-1;14,45
tda;pri;l1;pril1-1;12,9
tda;pri;l1;pril1-1;13,85
tda;pri;l1;pril1-1;14,15
tda;pri;l1;pril1-1;14,75
tda;pri;l1;pril1-1;14,15
tda;pri;l1;pril1-1;13,8
tda;pri;l1;pril1-1;12,65
tda;pri;l1;pril1-1;12,75
tda;pri;l1;pril1-1;14,15
tda;pri;l1;pril1-1;13,6
tda;pri;l1;pril1-1;13,85
tda;pri;l1;pril1-1;11,3
tda;pri;l1;pril1-1;12,8
tda;pri;l1;pril1-1;13,05
tda;pri;l1;pril1-1;11,8
tda;pri;l1;pril1-1;11,7
tda;pri;l1;pril1-1;12,1
tda;pri;l1;pril1-5;16,05
tda;pri;l1;pril1-5;13,35
tda;pri;l1;pril1-5;15,75
tda;pri;l1;pril1-5;15
tda;pri;l1;pril1-5;14,2
tda;pri;l1;pril1-5;13,25
tda;pri;l1;pril1-5;16,2
tda;pri;l1;pril1-5;13,65
tda;pri;l1;pril1-5;16
tda;pri;l1;pril1-5;13,85
tda;pri;l1;pril1-5;15,05
tda;pri;l1;pril1-5;12,95
tda;pri;l1;pril1-5;11,5
tda;pri;l1;pril1-5;15
tda;pri;l1;pril1-5;13,7
tda;pri;l1;pril1-5;10,65
tda;pri;l1;pril1-5;13,5
tda;pri;l1;pril1-5;15,2
tda;pri;l1;pril1-5;13,6
tda;pri;l1;pril1-5;15,1
tda;pri;l1;pril1-5;13,05
tda;pri;l1;pril1-5;11,6
tda;pri;l1;pril1-4;13,3
tda;pri;l1;pril1-4;13,35
tda;pri;l1;pril1-4;14,2
tda;pri;l1;pril1-4;14,25
tda;pri;l1;pril1-4;14,1
tda;pri;l1;pril1-4;13,2
tda;pri;l1;pril1-4;12,6
tda;pri;l1;pril1-4;13,5
tda;pri;l1;pril1-4;12,45
tda;pri;l1;pril1-4;14,2
tda;pri;l1;pril1-4;13,3
tda;pri;l1;pril1-4;14,45
tda;pri;l1;pril1-4;14,25
tda;pri;l1;pril1-4;12,85
tda;pri;l1;pril1-4;13,6
tda;pri;l1;pril1-4;14,1
tda;pri;l1;pril1-4;11,85
tda;pri;l1;pril1-4;13,6
tda;pri;l1;pril1-4;12,4
tda;pri;l1;pril1-7;14,8
tda;pri;l1;pril1-7;15,55
tda;pri;l1;pril1-7;16,65
tda;pri;l1;pril1-7;15,5
tda;pri;l1;pril1-7;14,8
tda;pri;l1;pril1-7;12,15
tda;pri;l1;pril1-7;14,4
tda;pri;l1;pril1-7;15,55
tda;pri;l1;pril1-7;17
tda;pri;l1;pril1-7;16,1
tda;pri;l1;pril1-7;15,6
tda;pri;l1;pril1-7;15,8
tda;pri;l1;pril1-7;15,75
tda;pri;l1;pril1-7;15,05
tda;pri;l1;pril1-7;13,9
tda;pri;l1;pril1-7;14,6
tda;pri;l1;pril1-7;12,5
tdb;pri;l5;pril5-7;19,2
tdb;pri;l5;pril5-7;16,95
tdb;pri;l5;pril5-7;13,7
tdb;pri;l5;pril5-7;13,45
tdb;pri;l5;pril5-7;14,45
tdb;pri;l5;pril5-7;14,45
tdb;pri;l5;pril5-7;16,15
tdb;pri;l5;pril5-7;15,05
tdb;pri;l5;pril5-7;16,7
tdb;pri;l5;pril5-7;14
tdb;pri;l5;pril5-7;15,5
tdb;pri;l5;pril5-7;14,15
tdb;pri;l5;pril5-7;16,3
tdb;pri;l5;pril5-7;12,5
tdb;pri;l5;pril5-7;13
tdb;pri;l5;pril5-7;13,1
tdb;pri;l5;pril5-7;15,1
tdb;pri;l5;pril5-7;16,65
tdb;pri;l5;pril5-7;15,4
tdb;pri;l5;pril5-6;14,1
tdb;pri;l5;pril5-6;15,3
tdb;pri;l5;pril5-6;13,5
tdb;pri;l5;pril5-6;11,5
tdb;pri;l5;pril5-6;14,55
tdb;pri;l5;pril5-6;13,7
tdb;pri;l5;pril5-6;14,45
tdb;pri;l5;pril5-6;13,5
tdb;pri;l5;pril5-6;13,3
tdb;pri;l5;pril5-6;16,05
tdb;pri;l5;pril5-6;13,7
tdb;pri;l5;pril5-6;12,75
tdb;pri;l5;pril5-6;13,75
tdb;pri;l5;pril5-6;13,6
tdb;pri;l5;pril5-6;12,75
tdb;pri;l5;pril5-6;10,15
tdb;pri;l5;pril5-6;13,7
tdb;pri;l5;pril5-6;10,75
tdb;pri;l5;pril5-6;14,95
tdb;pri;l5;pril5-6;12,7
tdb;pri;l5;pril5-6;14,5
tdb;pri;l5;pril5-6;14
tdb;pri;l5;pril5-6;12,4
tdb;pri;l5;pril5-6;10,8
tdb;pri;l5;pril5-5;13,6
tdb;pri;l5;pril5-5;14,1
tdb;pri;l5;pril5-5;10,1
tdb;pri;l5;pril5-5;12,6
tdb;pri;l5;pril5-5;12,6
tdb;pri;l5;pril5-5;12,5
tdb;pri;l5;pril5-5;11,45
tdb;pri;l5;pril5-5;13
tdb;pri;l5;pril5-5;12,8
tdb;pri;l5;pril5-5;13,45
tdb;pri;l5;pril5-5;11,95
tdb;pri;l5;pril5-5;12,25
tdb;pri;l5;pril5-5;11,95
tdb;pri;l5;pril5-5;11,6
tdb;pri;l5;pril5-5;11,25
tdb;pri;l5;pril5-5;11,1
tdb;pri;l5;pril5-5;10,1
tdb;pri;l5;pril5-4;14,4
tdb;pri;l5;pril5-4;13,95
tdb;pri;l5;pril5-4;13,55
tdb;pri;l5;pril5-4;14,2
tdb;pri;l5;pril5-4;12,6
tdb;pri;l5;pril5-4;13,2
tdb;pri;l5;pril5-4;12,55
tdb;pri;l5;pril5-4;12,5
tdb;pri;l5;pril5-4;13,75
tdb;pri;l5;pril5-4;14,65
tdb;pri;l5;pril5-4;10,35
tdb;pri;l5;pril5-4;12,95
tdb;pri;l5;pril5-4;10,95
tdb;pri;l5;pril5-4;14,4
tdb;pri;l5;pril5-4;13
tdb;pri;l5;pril5-4;12,45
tdb;pri;l5;pril5-4;13
tdb;pri;l5;pril5-4;13,25
tdb;pri;l5;pril5-4;12,25
tdb;pri;l5;pril5-1;12,6
tdb;pri;l5;pril5-1;15,3
tdb;pri;l5;pril5-1;14
tdb;pri;l5;pril5-1;15,1
tdb;pri;l5;pril5-1;10,9
tdb;pri;l5;pril5-1;13,2
tdb;pri;l5;pril5-1;12,45
tdb;pri;l5;pril5-1;12,4
tdb;pri;l5;pril5-1;12,65
tdb;pri;l5;pril5-1;15,65
tdb;pri;l5;pril5-1;13,45
tdb;pri;l5;pril5-1;11,85
tdb;pri;l5;pril5-1;14,5
tdb;pri;l5;pril5-1;15,2
tdb;pri;l5;pril5-1;14,65
tdb;pri;l5;pril5-1;14
tdb;pri;l5;pril5-1;15,65
tdb;pri;l5;pril5-1;11,9
tdb;pri;l5;pril5-2;16,1
tdb;pri;l5;pril5-2;15,5
tdb;pri;l5;pril5-2;16,05
tdb;pri;l5;pril5-2;15,9
tdb;pri;l5;pril5-2;13,45
tdb;pri;l5;pril5-2;13,9
tdb;pri;l5;pril5-2;14,55
tdb;pri;l5;pril5-2;14,25
tdb;pri;l5;pril5-2;13,4
tdb;pri;l5;pril5-2;14,9
tdb;pri;l5;pril5-2;14,75
tdb;pri;l5;pril5-2;14,15
tdb;pri;l5;pril5-2;14,4
tdb;pri;l5;pril5-2;15,8
tdb;pri;l5;pril5-2;14,15
tdb;pri;l5;pril5-2;15,25
tdb;pri;l5;pril5-2;12,5
tdb;pri;l5;pril5-2;13,2
tdb;pri;l5;pril5-2;12,2
tdb;pri;l5;pril5-3;11,7
tdb;pri;l5;pril5-3;16,35
tdb;pri;l5;pril5-3;13,2
tdb;pri;l5;pril5-3;14,9
tdb;pri;l5;pril5-3;15
tdb;pri;l5;pril5-3;14,25
tdb;pri;l5;pril5-3;13,95
tdb;pri;l5;pril5-3;10,45
tdb;pri;l5;pril5-3;15,15
tdb;pri;l5;pril5-3;12,95
tdb;pri;l5;pril5-3;13,1
tdb;pri;l5;pril5-3;13,95
tdb;pri;l5;pril5-3;12,15
tdb;pri;l5;pril5-3;14,55
tdb;pri;l5;pril5-3;15,65
tdb;pri;l5;pril5-3;11,25
tdb;pri;l5;pril5-3;14,35
tdb;pri;l5;pril5-3;15,4
tdb;pri;l5;pril5-3;11,45
tdb;pri;l5;pril5-3;11,4
tdb;pri;l1;pril1-7;12,35
tdb;pri;l1;pril1-7;15,15
tdb;pri;l1;pril1-7;15
tdb;pri;l1;pril1-7;14
tdb;pri;l1;pril1-7;14,2
tdb;pri;l1;pril1-7;14,15
tdb;pri;l1;pril1-7;16,05
tdb;pri;l1;pril1-7;16
tdb;pri;l1;pril1-7;14,75
tdb;pri;l1;pril1-7;15,7
tdb;pri;l1;pril1-7;13,1
tdb;pri;l1;pril1-7;15,9
tdb;pri;l1;pril1-7;13,4
tdb;pri;l1;pril1-1;11,75
tdb;pri;l1;pril1-1;16,3
tdb;pri;l1;pril1-1;13,4
tdb;pri;l1;pril1-1;13,55
tdb;pri;l1;pril1-1;13,7
tdb;pri;l1;pril1-1;10,65
tdb;pri;l1;pril1-1;14,3
tdb;pri;l1;pril1-1;13,45
tdb;pri;l1;pril1-1;15,25
tdb;pri;l1;pril1-1;14,55
tdb;pri;l1;pril1-1;15
tdb;pri;l1;pril1-1;13,35
tdb;pri;l1;pril1-1;11,3
tdb;pri;l1;pril1-6;16,8
tdb;pri;l1;pril1-6;14,95
tdb;pri;l1;pril1-6;16,75
tdb;pri;l1;pril1-6;15,7
tdb;pri;l1;pril1-6;16,55
tdb;pri;l1;pril1-6;12,3
tdb;pri;l1;pril1-6;13,7
tdb;pri;l1;pril1-6;16,85
tdb;pri;l1;pril1-6;15,6
tdb;pri;l1;pril1-6;14,8
tdb;pri;l1;pril1-6;13,9
tdb;pri;l1;pril1-6;14,05
tdb;pri;l1;pril1-6;13,35
tdb;pri;l1;pril1-6;14,7
tdb;pri;l1;pril1-6;12
tdb;pri;l1;pril1-5;14,5
tdb;pri;l1;pril1-5;14
tdb;pri;l1;pril1-5;14,15
tdb;pri;l1;pril1-5;11,3
tdb;pri;l1;pril1-5;15,1
tdb;pri;l1;pril1-5;14,7
tdb;pri;l1;pril1-5;16,4
tdb;pri;l1;pril1-5;14,05
tdb;pri;l1;pril1-5;14,9
tdb;pri;l1;pril1-5;14,6
tdb;pri;l1;pril1-5;15,1
tdb;pri;l1;pril1-5;15,5
tdb;pri;l1;pril1-5;13,1
tdb;pri;l1;pril1-2;11,9
tdb;pri;l1;pril1-2;15
tdb;pri;l1;pril1-2;14,7
tdb;pri;l1;pril1-2;16,2
tdb;pri;l1;pril1-2;14,2
tdb;pri;l1;pril1-2;15,9
tdb;pri;l1;pril1-2;13,8
tdb;pri;l1;pril1-2;14,95
tdb;pri;l1;pril1-2;16,1
tdb;pri;l1;pril1-2;14,85
tdb;pri;l1;pril1-2;15,6
tdb;pri;l1;pril1-2;14,8
tdb;pri;l1;pril1-4;13,6
tdb;pri;l1;pril1-4;16,25
tdb;pri;l1;pril1-4;14,75
tdb;pri;l1;pril1-4;16,6
tdb;pri;l1;pril1-4;14,7
tdb;pri;l1;pril1-4;15,6
tdb;pri;l1;pril1-4;14,75
tdb;pri;l1;pril1-4;13,8
tdb;pri;l1;pril1-4;14,35
tdb;pri;l1;pril1-4;15,45
tdb;pri;l1;pril1-4;14,6
tdb;pri;l1;pril1-4;14,8
tdb;pri;l1;pril1-4;14,6
tdb;pri;l1;pril1-4;12,35
tdb;pri;l1;pril1-4;11,45
tdb;pri;l1;pril1-3;15,2
tdb;pri;l1;pril1-3;15,4
tdb;pri;l1;pril1-3;11,9
tdb;pri;l1;pril1-3;14,4
tdb;pri;l1;pril1-3;14,7
tdb;pri;l1;pril1-3;15
tdb;pri;l1;pril1-3;11,4
tdb;pri;l1;pril1-3;13,15
tdb;pri;l1;pril1-3;14,45
tdb;pri;l1;pril1-3;15,1
tdb;pri;l1;pril1-3;15,35
tdb;pri;l1;pril1-3;14,3
citro;pri;l2;pril2-1;17,3
citro;pri;l2;pril2-1;16,6
citro;pri;l2;pril2-1;15,45
citro;pri;l2;pril2-1;16
citro;pri;l2;pril2-1;16,1
citro;pri;l2;pril2-1;13,3
citro;pri;l2;pril2-1;15
citro;pri;l2;pril2-1;15,4
citro;pri;l2;pril2-1;14,65
citro;pri;l2;pril2-1;14,9
citro;pri;l2;pril2-1;15,55
citro;pri;l2;pril2-4;17,55
citro;pri;l2;pril2-4;13,7
citro;pri;l2;pril2-4;15,75
citro;pri;l2;pril2-4;14,2
citro;pri;l2;pril2-4;14,8
citro;pri;l2;pril2-4;14,05
citro;pri;l2;pril2-4;16,1
citro;pri;l2;pril2-4;16,5
citro;pri;l2;pril2-4;13,3
citro;pri;l2;pril2-4;13,55
citro;pri;l2;pril2-3;17,4
citro;pri;l2;pril2-3;17,55
citro;pri;l2;pril2-3;18,9
citro;pri;l2;pril2-3;15,8
citro;pri;l2;pril2-3;16,3
citro;pri;l2;pril2-3;14,6
citro;pri;l2;pril2-3;14,7
citro;pri;l2;pril2-3;15,9
citro;pri;l2;pril2-3;15,45
citro;pri;l2;pril2-3;15,05
citro;pri;l2;pril2-2;17,35
citro;pri;l2;pril2-2;16,45
citro;pri;l2;pril2-2;17,25
citro;pri;l2;pril2-2;16,35
citro;pri;l2;pril2-2;17
citro;pri;l2;pril2-2;17,5
citro;pri;l2;pril2-2;17,25
citro;pri;l2;pril2-2;16,8
citro;pri;l2;pril2-2;16,45
citro;pri;l2;pril2-2;17,35
citro;pri;l2;pril2-5;15,2
citro;pri;l2;pril2-5;15,35
citro;pri;l2;pril2-5;15
citro;pri;l2;pril2-5;15,9
citro;pri;l2;pril2-5;15,2
citro;pri;l2;pril2-5;13,7
citro;pri;l2;pril2-5;15,65
citro;pri;l2;pril2-5;13,1
citro;pri;l2;pril2-5;12,8
citro;pri;l2;pril2-5;12,85
citro;pri;l2;pril2-6;14,3
citro;pri;l2;pril2-6;14,95
citro;pri;l2;pril2-6;14,1
citro;pri;l2;pril2-6;15,9
citro;pri;l2;pril2-6;16,6
citro;pri;l2;pril2-6;13,75
citro;pri;l2;pril2-6;15,05
citro;pri;l2;pril2-6;16,45
citro;pri;l2;pril2-6;14,4
citro;pri;l2;pril2-6;15,25
citro;pri;l2;pril2-7;13,1
citro;pri;l2;pril2-7;15
citro;pri;l2;pril2-7;17,2
citro;pri;l2;pril2-7;14,6
citro;pri;l2;pril2-7;16,55
citro;pri;l2;pril2-7;13,25
citro;pri;l2;pril2-7;13,65
citro;pri;l2;pril2-7;16
citro;pri;l2;pril2-7;14,1
citro;pri;l2;pril2-7;14,15
citro;pri;l2;pril2-7;12,2
tda;sj;l1;sj1-7;15,85
tda;sj;l1;sj1-7;15,2
tda;sj;l1;sj1-7;16,4
tda;sj;l1;sj1-7;16,2
tda;sj;l1;sj1-7;12,2
tda;sj;l1;sj1-7;14,75
tda;sj;l1;sj1-7;15
tda;sj;l1;sj1-7;13,9
tda;sj;l1;sj1-7;15,4
tda;sj;l1;sj1-7;15
tda;sj;l1;sj1-7;13,9
tda;sj;l1;sj1-7;15,45
tda;sj;l1;sj1-7;15,5
tda;sj;l1;sj1-7;14,8
tda;sj;l1;sj1-7;14,75
tda;sj;l1;sj1-7;15
tda;sj;l1;sj1-7;15,4
tda;sj;l1;sj1-7;14
tda;sj;l1;sj1-6;14,3
tda;sj;l1;sj1-6;15,95
tda;sj;l1;sj1-6;14,15
tda;sj;l1;sj1-6;13,25
tda;sj;l1;sj1-6;15
tda;sj;l1;sj1-6;14,3
tda;sj;l1;sj1-6;15,15
tda;sj;l1;sj1-6;14,15
tda;sj;l1;sj1-6;15,2
tda;sj;l1;sj1-6;15,5
tda;sj;l1;sj1-6;14,8
tda;sj;l1;sj1-6;13,2
tda;sj;l1;sj1-6;13,4
tda;sj;l1;sj1-6;15,15
tda;sj;l1;sj1-6;16
tda;sj;l1;sj1-6;15,55
tda;sj;l1;sj1-6;14,1
tda;sj;l1;sj1-6;13,45
tda;sj;l1;sj1-6;12,6
tda;sj;l1;sj1-6;12,9
tda;sj;l1;sj1-6;14,75
tda;sj;l1;sj1-6;13,45
tda;sj;l1;sj1-6;13,75
tda;sj;l1;sj1-6;12,6
tda;sj;l1;sj1-6;14,25
tda;sj;l1;sj1-5;14,35
tda;sj;l1;sj1-5;17,3
tda;sj;l1;sj1-5;14,2
tda;sj;l1;sj1-5;15,45
tda;sj;l1;sj1-5;14,45
tda;sj;l1;sj1-5;18
tda;sj;l1;sj1-5;12,95
tda;sj;l1;sj1-5;14,7
tda;sj;l1;sj1-5;14,1
tda;sj;l1;sj1-5;13,5
tda;sj;l1;sj1-5;13,5
tda;sj;l1;sj1-5;15
tda;sj;l1;sj1-5;13,35
tda;sj;l1;sj1-5;12,95
tda;sj;l1;sj1-5;13
tda;sj;l1;sj1-5;12,9
tda;sj;l1;sj1-5;13,5
tda;sj;l1;sj1-4;15
tda;sj;l1;sj1-4;15,3
tda;sj;l1;sj1-4;14,3
tda;sj;l1;sj1-4;13,65
tda;sj;l1;sj1-4;15,65
tda;sj;l1;sj1-4;13,15
tda;sj;l1;sj1-4;13,75
tda;sj;l1;sj1-4;15,05
tda;sj;l1;sj1-4;16
tda;sj;l1;sj1-4;13,6
tda;sj;l1;sj1-4;13,75
tda;sj;l1;sj1-4;13,75
tda;sj;l1;sj1-4;15,4
tda;sj;l1;sj1-4;12,7
tda;sj;l1;sj1-4;14,1
tda;sj;l1;sj1-4;11,9
tda;sj;l1;sj1-4;14,1
tda;sj;l1;sj1-4;14,3
tda;sj;l1;sj1-4;14,1
tda;sj;l1;sj1-3;15,75
tda;sj;l1;sj1-3;13,8
tda;sj;l1;sj1-3;13,9
tda;sj;l1;sj1-3;14,25
tda;sj;l1;sj1-3;14,3
tda;sj;l1;sj1-3;15,35
tda;sj;l1;sj1-3;14,45
tda;sj;l1;sj1-3;13,65
tda;sj;l1;sj1-3;14,8
tda;sj;l1;sj1-3;15,7
tda;sj;l1;sj1-3;15,2
tda;sj;l1;sj1-3;17,1
tda;sj;l1;sj1-3;16,4
tda;sj;l1;sj1-3;14,95
tda;sj;l1;sj1-3;17,25
tda;sj;l1;sj1-3;14,6
tda;sj;l1;sj1-3;14,3
tda;sj;l1;sj1-3;17,15
tda;sj;l1;sj1-3;16,2
tda;sj;l1;sj1-3;15,8
tda;sj;l1;sj1-3;16
tda;sj;l1;sj1-3;15,1
tda;sj;l1;sj1-3;14,8
tda;sj;l1;sj1-3;14,8
tda;sj;l1;sj1-2;20
tda;sj;l1;sj1-2;16,35
tda;sj;l1;sj1-2;15,95
tda;sj;l1;sj1-2;14,25
tda;sj;l1;sj1-2;15,5
tda;sj;l1;sj1-2;17,3
tda;sj;l1;sj1-2;17,55
tda;sj;l1;sj1-2;17,25
tda;sj;l1;sj1-2;15,75
tda;sj;l1;sj1-2;16,35
tda;sj;l1;sj1-2;18
tda;sj;l1;sj1-2;13,9
tda;sj;l1;sj1-2;15,5
tda;sj;l1;sj1-2;15,7
tda;sj;l1;sj1-2;15,95
tda;sj;l1;sj1-2;16,3
tda;sj;l1;sj1-2;15,5
tda;sj;l1;sj1-1;17,65
tda;sj;l1;sj1-1;14,75
tda;sj;l1;sj1-1;14,5
tda;sj;l1;sj1-1;14,9
tda;sj;l1;sj1-1;15,7
tda;sj;l1;sj1-1;13,45
tda;sj;l1;sj1-1;13,55
tda;sj;l1;sj1-1;15,35
tda;sj;l1;sj1-1;14,5
tda;sj;l1;sj1-1;14,75
tda;sj;l1;sj1-1;15,8
tda;sj;l1;sj1-1;16,6
tda;sj;l1;sj1-1;15,25
tda;sj;l1;sj1-1;15,65
tda;sj;l1;sj1-1;16,2
tda;sj;l1;sj1-1;15,75
tda;sj;l1;sj1-1;15,95
tda;sj;l1;sj1-1;15,65
tda;sj;l1;sj1-1;15,4
tda;sj;l1;sj1-1;15,5
tda;sj;l1;sj1-1;14,45
sta.lu;sj;l6;sj6-2;15,45
sta.lu;sj;l6;sj6-2;16,4
sta.lu;sj;l6;sj6-2;15,5
sta.lu;sj;l6;sj6-2;15,75
sta.lu;sj;l6;sj6-2;15,8
sta.lu;sj;l6;sj6-2;15,15
sta.lu;sj;l6;sj6-2;14
sta.lu;sj;l6;sj6-2;14,7
sta.lu;sj;l6;sj6-2;15,9
sta.lu;sj;l6;sj6-2;14
sta.lu;sj;l6;sj6-2;17,1
sta.lu;sj;l6;sj6-2;14,35
sta.lu;sj;l6;sj6-2;15,35
sta.lu;sj;l6;sj6-2;13,75
sta.lu;sj;l6;sj6-2;15,1
sta.lu;sj;l6;sj6-2;13,5
sta.lu;sj;l6;sj6-1;12,6
sta.lu;sj;l6;sj6-1;13,9
sta.lu;sj;l6;sj6-1;13,1
sta.lu;sj;l6;sj6-1;14,05
sta.lu;sj;l6;sj6-1;13,25
sta.lu;sj;l6;sj6-1;14,35
sta.lu;sj;l6;sj6-1;13,8
sta.lu;sj;l6;sj6-1;13,55
sta.lu;sj;l6;sj6-1;13,95
sta.lu;sj;l6;sj6-1;12,1
sta.lu;sj;l6;sj6-1;14,7
sta.lu;sj;l6;sj6-1;11,9
sta.lu;sj;l6;sj6-1;11,85
sta.lu;sj;l6;sj6-1;14,4
sta.lu;sj;l6;sj6-1;14,3
sta.lu;sj;l6;sj6-1;12,8
sta.lu;sj;l6;sj6-1;13,3
sta.lu;sj;l6;sj6-1;13,7
sta.lu;sj;l6;sj6-1;14,15
sta.lu;sj;l6;sj6-1;12,05
sta.lu;sj;l6;sj6-5;12,5
sta.lu;sj;l6;sj6-5;15,05
sta.lu;sj;l6;sj6-5;15,75
sta.lu;sj;l6;sj6-5;15,85
sta.lu;sj;l6;sj6-5;16,25
sta.lu;sj;l6;sj6-5;15,2
sta.lu;sj;l6;sj6-5;14,35
sta.lu;sj;l6;sj6-5;14,85
sta.lu;sj;l6;sj6-5;15,65
sta.lu;sj;l6;sj6-5;14,2
sta.lu;sj;l6;sj6-5;16,15
sta.lu;sj;l6;sj6-5;14,3
sta.lu;sj;l6;sj6-5;14,6
sta.lu;sj;l6;sj6-5;15,75
sta.lu;sj;l6;sj6-5;14,05
sta.lu;sj;l6;sj6-5;15,1
sta.lu;sj;l6;sj6-5;13,5
sta.lu;sj;l6;sj6-4;14,3
sta.lu;sj;l6;sj6-4;15,8
sta.lu;sj;l6;sj6-4;13,2
sta.lu;sj;l6;sj6-4;14,75
sta.lu;sj;l6;sj6-4;16,65
sta.lu;sj;l6;sj6-4;13,9
sta.lu;sj;l6;sj6-4;13,95
sta.lu;sj;l6;sj6-4;14,25
sta.lu;sj;l6;sj6-4;14,35
sta.lu;sj;l6;sj6-4;15,75
sta.lu;sj;l6;sj6-4;13,3
sta.lu;sj;l6;sj6-4;15,95
sta.lu;sj;l6;sj6-4;12,65
sta.lu;sj;l6;sj6-4;14,55
sta.lu;sj;l6;sj6-4;14,95
sta.lu;sj;l6;sj6-4;14,1
sta.lu;sj;l6;sj6-4;13,85
sta.lu;sj;l6;sj6-3;13,9
sta.lu;sj;l6;sj6-3;13,15
sta.lu;sj;l6;sj6-3;16
sta.lu;sj;l6;sj6-3;13,9
sta.lu;sj;l6;sj6-3;12,4
sta.lu;sj;l6;sj6-3;13,15
sta.lu;sj;l6;sj6-3;13,75
sta.lu;sj;l6;sj6-3;15
sta.lu;sj;l6;sj6-3;13,45
sta.lu;sj;l6;sj6-3;13,3
sta.lu;sj;l6;sj6-3;13,8
sta.lu;sj;l6;sj6-3;13,9
sta.lu;sj;l6;sj6-3;13
sta.lu;sj;l6;sj6-3;13
sta.lu;sj;l6;sj6-3;13,3
sta.lu;sj;l6;sj6-3;12
sta.lu;sj;l6;sj6-3;12,9
sta.lu;sj;l6;sj6-3;14,6
