finca;variedad;lote;planta;diamF
tda;pri;l3;pril3-3;12,5
tda;pri;l3;pril3-3;13,1
tda;pri;l3;pril3-3;11,55
tda;pri;l3;pril3-3;12,75
tda;pri;l3;pril3-3;12,35
tda;pri;l3;pril3-3;12,55
tda;pri;l3;pril3-3;13,1
tda;pri;l3;pril3-3;13,25
tda;pri;l3;pril3-3;11,95
tda;pri;l3;pril3-7;16,1
tda;pri;l3;pril3-7;15,6
tda;pri;l3;pril3-7;15,9
tda;pri;l3;pril3-7;13,15
tda;pri;l3;pril3-7;15
tda;pri;l3;pril3-7;15,65
tda;pri;l3;pril3-7;16,5
tda;pri;l3;pril3-7;16,95
tda;pri;l3;pril3-7;14,35
tda;pri;l3;pril3-7;13,85
tda;pri;l3;pril3-7;14,05
tda;pri;l3;pril3-6;15,85
tda;pri;l3;pril3-6;15,05
tda;pri;l3;pril3-6;15,85
tda;pri;l3;pril3-6;15,25
tda;pri;l3;pril3-6;15,9
tda;pri;l3;pril3-6;14,3
tda;pri;l3;pril3-6;15,95
tda;pri;l3;pril3-6;14,95
tda;pri;l3;pril3-6;11,7
tda;pri;l3;pril3-6;14,5
tda;pri;l3;pril3-6;14,4
tda;pri;l3;pril3-5;15,2
tda;pri;l3;pril3-5;14,55
tda;pri;l3;pril3-5;12,6
tda;pri;l3;pril3-5;14,15
tda;pri;l3;pril3-5;15,7
tda;pri;l3;pril3-5;16,25
tda;pri;l3;pril3-5;12,25
tda;pri;l3;pril3-5;12,2
tda;pri;l3;pril3-5;14,75
tda;pri;l3;pril3-5;15,65
tda;pri;l3;pril3-5;14,8
tda;pri;l3;pril3-5;15,45
tda;pri;l3;pril3-5;14
tdb;sj;l4;sj4-7;14,6
tdb;sj;l4;sj4-7;14,55
tdb;sj;l4;sj4-7;15,55
tdb;sj;l4;sj4-7;14,45
tdb;sj;l4;sj4-7;15,65
tdb;sj;l4;sj4-7;16,9
tdb;sj;l4;sj4-7;15,3
tdb;sj;l4;sj4-7;16,05
tdb;sj;l4;sj4-7;15,5
tdb;sj;l4;sj4-7;15,2
tdb;sj;l4;sj4-7;15,4
tdb;sj;l4;sj4-7;16,45
tdb;sj;l4;sj4-6;15,45
tdb;sj;l4;sj4-6;17
tdb;sj;l4;sj4-6;15,25
tdb;sj;l4;sj4-6;15
tdb;sj;l4;sj4-6;17,45
tdb;sj;l4;sj4-6;14,45
tdb;sj;l4;sj4-6;13,3
tdb;sj;l4;sj4-6;15,55
tdb;sj;l4;sj4-6;15,65
tdb;sj;l4;sj4-6;15
tdb;sj;l4;sj4-6;17,3
tdb;sj;l4;sj4-6;15,35
tdb;sj;l4;sj4-5;14,1
tdb;sj;l4;sj4-5;15,25
tdb;sj;l4;sj4-5;14,85
tdb;sj;l4;sj4-5;15,2
tdb;sj;l4;sj4-5;14
tdb;sj;l4;sj4-5;13,75
tdb;sj;l4;sj4-5;14
tdb;sj;l4;sj4-5;14,85
tdb;sj;l4;sj4-5;14,15
tdb;sj;l4;sj4-5;14,95
tdb;sj;l4;sj4-5;14,25
tdb;sj;l4;sj4-4;18,4
tdb;sj;l4;sj4-4;15,65
tdb;sj;l4;sj4-4;14,8
tdb;sj;l4;sj4-4;13,9
tdb;sj;l4;sj4-4;15,7
tdb;sj;l4;sj4-4;17,2
tdb;sj;l4;sj4-4;15
tdb;sj;l4;sj4-4;16,5
tdb;sj;l4;sj4-4;17,2
tdb;sj;l4;sj4-4;14,95
tdb;sj;l4;sj4-4;15,2
tdb;sj;l4;sj4-3;15,45
tdb;sj;l4;sj4-3;16,2
tdb;sj;l4;sj4-3;16,15
tdb;sj;l4;sj4-3;14,5
tdb;sj;l4;sj4-3;14,8
tdb;sj;l4;sj4-3;15
tdb;sj;l4;sj4-3;16,25
tdb;sj;l4;sj4-3;14,5
tdb;sj;l4;sj4-3;15,95
tdb;sj;l4;sj4-3;15,5
tdb;sj;l4;sj4-3;15,9
tdb;sj;l4;sj4-2;16,85
tdb;sj;l4;sj4-2;16,9
tdb;sj;l4;sj4-2;14,3
tdb;sj;l4;sj4-2;15,55
tdb;sj;l4;sj4-2;14,9
tdb;sj;l4;sj4-2;16,8
tdb;sj;l4;sj4-2;15,8
tdb;sj;l4;sj4-2;13,1
tdb;sj;l4;sj4-2;15,55
tdb;sj;l4;sj4-2;15,05
tdb;sj;l4;sj4-2;12,8
tdb;sj;l4;sj4-2;14,3
tdb;sj;l4;sj4-2;14,65
tdb;sj;l4;sj4-1;16,1
tdb;sj;l4;sj4-1;17,25
tdb;sj;l4;sj4-1;17,8
tdb;sj;l4;sj4-1;17,05
tdb;sj;l4;sj4-1;16,5
tdb;sj;l4;sj4-1;15,95
tdb;sj;l4;sj4-1;15,1
tdb;sj;l4;sj4-1;15
tdb;sj;l4;sj4-1;15,2
tdb;sj;l4;sj4-1;16,35
tdb;sj;l4;sj4-1;15,25
tdb;pri;l6;pril6-5;16,2
tdb;pri;l6;pril6-5;18
tdb;pri;l6;pril6-5;13,3
tdb;pri;l6;pril6-5;17,3
tdb;pri;l6;pril6-5;16,15
tdb;pri;l6;pril6-5;15,55
tdb;pri;l6;pril6-5;13,4
tdb;pri;l6;pril6-5;16,5
tdb;pri;l6;pril6-5;16,4
tdb;pri;l6;pril6-5;16,9
tdb;pri;l6;pril6-7;18,05
tdb;pri;l6;pril6-7;15,5
tdb;pri;l6;pril6-7;17,3
tdb;pri;l6;pril6-7;12,65
tdb;pri;l6;pril6-7;14,25
tdb;pri;l6;pril6-7;16,75
tdb;pri;l6;pril6-7;14,45
tdb;pri;l6;pril6-7;16,15
tdb;pri;l6;pril6-7;15,75
tdb;pri;l6;pril6-7;12,9
tdb;pri;l6;pril6-7;14,1
tdb;pri;l6;pril6-6;15,4
tdb;pri;l6;pril6-6;15,25
tdb;pri;l6;pril6-6;15,65
tdb;pri;l6;pril6-6;11,45
tdb;pri;l6;pril6-6;15,1
tdb;pri;l6;pril6-6;15,1
tdb;pri;l6;pril6-6;16
tdb;pri;l6;pril6-6;14,8
tdb;pri;l6;pril6-6;13,85
tdb;pri;l6;pril6-6;16,35
tdb;pri;l6;pril6-6;16,55
tdb;pri;l6;pril6-4;16,05
tdb;pri;l6;pril6-4;16,4
tdb;pri;l6;pril6-4;17,25
tdb;pri;l6;pril6-4;16,4
tdb;pri;l6;pril6-4;17,8
tdb;pri;l6;pril6-4;15,45
tdb;pri;l6;pril6-4;16,2
tdb;pri;l6;pril6-4;15,95
tdb;pri;l6;pril6-4;16,55
tdb;pri;l6;pril6-4;15,65
tdb;pri;l6;pril6-3;16,5
tdb;pri;l6;pril6-3;14,9
tdb;pri;l6;pril6-3;15,15
tdb;pri;l6;pril6-3;17,2
tdb;pri;l6;pril6-3;14,95
tdb;pri;l6;pril6-3;15,35
tdb;pri;l6;pril6-3;16,35
tdb;pri;l6;pril6-3;15,55
tdb;pri;l6;pril6-3;15,6
tdb;pri;l6;pril6-3;16,85
tdb;pri;l6;pril6-2;17,9
tdb;pri;l6;pril6-2;16,65
tdb;pri;l6;pril6-2;15,4
tdb;pri;l6;pril6-2;17
tdb;pri;l6;pril6-2;15,6
tdb;pri;l6;pril6-2;15,1
tdb;pri;l6;pril6-2;13,75
tdb;pri;l6;pril6-2;17,6
tdb;pri;l6;pril6-2;17,65
tdb;pri;l6;pril6-2;12,6
tdb;pri;l6;pril6-2;18,85
tdb;pri;l6;pril6-2;16,2
tdb;pri;l6;pril6-1;18,6
tdb;pri;l6;pril6-1;18,5
tdb;pri;l6;pril6-1;17
tdb;pri;l6;pril6-1;15,85
tdb;pri;l6;pril6-1;12,8
tdb;pri;l6;pril6-1;15,55
tdb;pri;l6;pril6-1;16,8
tdb;pri;l6;pril6-1;16,65
tdb;pri;l6;pril6-1;14,85
tdb;pri;l6;pril6-1;18,05
tdb;pri;l6;pril6-1;14,6
sta.lu;sj;l3;sj3-7;17,8
sta.lu;sj;l3;sj3-7;14,9
sta.lu;sj;l3;sj3-7;16,05
sta.lu;sj;l3;sj3-7;13,25
sta.lu;sj;l3;sj3-7;17,8
sta.lu;sj;l3;sj3-7;13,7
sta.lu;sj;l3;sj3-7;13,75
sta.lu;sj;l3;sj3-6;17,05
sta.lu;sj;l3;sj3-6;16,2
sta.lu;sj;l3;sj3-6;16,6
sta.lu;sj;l3;sj3-6;17,15
sta.lu;sj;l3;sj3-6;16,6
sta.lu;sj;l3;sj3-6;17,05
sta.lu;sj;l3;sj3-6;15,9
sta.lu;sj;l3;sj3-6;15,1
sta.lu;sj;l3;sj3-4;17,55
sta.lu;sj;l3;sj3-4;18,55
sta.lu;sj;l3;sj3-4;16,05
sta.lu;sj;l3;sj3-4;17,6
sta.lu;sj;l3;sj3-4;18,1
sta.lu;sj;l3;sj3-4;17,9
sta.lu;sj;l3;sj3-4;17,05
sta.lu;sj;l3;sj3-4;16,7
sta.lu;sj;l3;sj3-4;15,95
sta.lu;sj;l3;sj3-4;18
sta.lu;sj;l3;sj3-5;17,7
sta.lu;sj;l3;sj3-5;17,35
sta.lu;sj;l3;sj3-5;18,2
sta.lu;sj;l3;sj3-5;18,8
sta.lu;sj;l3;sj3-5;18,75
sta.lu;sj;l3;sj3-5;17,05
sta.lu;sj;l3;sj3-5;17,9
sta.lu;sj;l3;sj3-5;18,25
sta.lu;sj;l3;sj3-5;17,05
sta.lu;sj;l3;sj3-5;18
sta.lu;sj;l3;sj3-3;14,4
sta.lu;sj;l3;sj3-3;17,3
sta.lu;sj;l3;sj3-3;17
sta.lu;sj;l3;sj3-3;15,25
sta.lu;sj;l3;sj3-3;17,3
sta.lu;sj;l3;sj3-3;16,55
sta.lu;sj;l3;sj3-3;15,2
sta.lu;sj;l3;sj3-3;15,25
sta.lu;sj;l3;sj3-3;18,45
sta.lu;sj;l3;sj3-2;16,45
sta.lu;sj;l3;sj3-2;18,9
sta.lu;sj;l3;sj3-2;17,6
sta.lu;sj;l3;sj3-2;16,6
sta.lu;sj;l3;sj3-2;15,8
sta.lu;sj;l3;sj3-2;16,6
sta.lu;sj;l3;sj3-2;17,9
sta.lu;sj;l3;sj3-2;15,8
sta.lu;sj;l3;sj3-2;16,7
sta.lu;sj;l3;sj3-2;15,45
sta.lu;sj;l3;sj3-1;14,4
sta.lu;sj;l3;sj3-1;15,75
sta.lu;sj;l3;sj3-1;15,3
sta.lu;sj;l3;sj3-1;16,45
sta.lu;sj;l3;sj3-1;15,55
sta.lu;sj;l3;sj3-1;16,85
sta.lu;sj;l3;sj3-1;15,1
sta.lu;sj;l3;sj3-1;15,95
sta.lu;sj;l3;sj3-1;15,1
citro;pri;l1;pril1-3;15,9
citro;pri;l1;pril1-3;14,85
citro;pri;l1;pril1-3;17,4
citro;pri;l1;pril1-3;17,95
citro;pri;l1;pril1-3;18
citro;pri;l1;pril1-3;17,1
citro;pri;l1;pril1-3;16,75
citro;pri;l1;pril1-3;14,1
citro;pri;l1;pril1-3;14,95
citro;pri;l1;pril1-3;13,4
citro;pri;l1;pril1-2;15
citro;pri;l1;pril1-2;14,8
citro;pri;l1;pril1-2;16,55
citro;pri;l1;pril1-2;17,6
citro;pri;l1;pril1-2;16,55
citro;pri;l1;pril1-2;16,55
citro;pri;l1;pril1-2;16,75
citro;pri;l1;pril1-2;15,75
citro;pri;l1;pril1-2;15,2
citro;pri;l1;pril1-2;17,5
citro;pri;l1;pril1-1;17,25
citro;pri;l1;pril1-1;14,85
citro;pri;l1;pril1-1;16,55
citro;pri;l1;pril1-1;17
citro;pri;l1;pril1-1;18,25
citro;pri;l1;pril1-1;17,75
citro;pri;l1;pril1-1;15,8
citro;pri;l1;pril1-1;16,15
citro;pri;l1;pril1-1;17,15
citro;pri;l1;pril1-1;15,75
citro;pri;l1;pril1-5;16,7
citro;pri;l1;pril1-5;15,35
citro;pri;l1;pril1-5;14,8
citro;pri;l1;pril1-5;15,9
citro;pri;l1;pril1-5;15,8
citro;pri;l1;pril1-5;16,65
citro;pri;l1;pril1-5;16,15
citro;pri;l1;pril1-5;15,75
citro;pri;l1;pril1-5;16,2
citro;pri;l1;pril1-5;16,3
citro;pri;l1;pril1-4;17,6
citro;pri;l1;pril1-4;17,3
citro;pri;l1;pril1-4;16
citro;pri;l1;pril1-4;15,25
citro;pri;l1;pril1-4;15,7
citro;pri;l1;pril1-4;15,5
citro;pri;l1;pril1-4;15,65
citro;pri;l1;pril1-4;17,05
citro;pri;l1;pril1-4;15,45
citro;pri;l1;pril1-4;16,1
citro;pri;l1;pril1-7;13,55
citro;pri;l1;pril1-7;13,6
citro;pri;l1;pril1-7;13,9
citro;pri;l1;pril1-7;16,6
citro;pri;l1;pril1-7;13,6
citro;pri;l1;pril1-7;12,45
citro;pri;l1;pril1-7;14,4
citro;pri;l1;pril1-7;13,5
citro;pri;l1;pril1-7;14,4
citro;pri;l1;pril1-7;12,45
citro;pri;l1;pril1-6;13,6
citro;pri;l1;pril1-6;15,25
citro;pri;l1;pril1-6;16
citro;pri;l1;pril1-6;14,15
citro;pri;l1;pril1-6;14,6
citro;pri;l1;pril1-6;14,65
citro;pri;l1;pril1-6;15,35
citro;pri;l1;pril1-6;15,6
citro;pri;l1;pril1-6;14,8
citro;pri;l1;pril1-6;15,3
tda;pri;l5;pril5-3;12,05
tda;pri;l5;pril5-3;13,75
tda;pri;l5;pril5-3;16,25
tda;pri;l5;pril5-3;15,9
tda;pri;l5;pril5-3;14,7
tda;pri;l5;pril5-3;13,6
tda;pri;l5;pril5-3;15,6
tda;pri;l5;pril5-3;16,65
tda;pri;l5;pril5-3;14,8
tda;pri;l5;pril5-2;13,75
tda;pri;l5;pril5-2;13,5
tda;pri;l5;pril5-2;15,1
tda;pri;l5;pril5-2;14,8
tda;pri;l5;pril5-2;13
tda;pri;l5;pril5-2;14,3
tda;pri;l5;pril5-2;11,7
tda;pri;l5;pril5-2;14,5
tda;pri;l5;pril5-2;12,45
tda;pri;l5;pril5-2;11,5
tda;pri;l5;pril5-1;16,5
tda;pri;l5;pril5-1;14,75
tda;pri;l5;pril5-1;12,7
tda;pri;l5;pril5-1;12,2
tda;pri;l5;pril5-1;13,9
tda;pri;l5;pril5-1;14,3
tda;pri;l5;pril5-1;14,5
tda;pri;l5;pril5-1;15,95
tda;pri;l5;pril5-1;15,85
tda;pri;l5;pril5-1;13,05
tda;pri;l5;pril5-1;12,25
tda;pri;l5;pril5-5;18,3
tda;pri;l5;pril5-5;16,6
tda;pri;l5;pril5-5;15,85
tda;pri;l5;pril5-5;18,1
tda;pri;l5;pril5-5;16,6
tda;pri;l5;pril5-5;16,35
tda;pri;l5;pril5-5;17,45
tda;pri;l5;pril5-5;17,3
tda;pri;l5;pril5-5;16,4
tda;pri;l5;pril5-5;15,65
tda;pri;l5;pril5-4;14,1
tda;pri;l5;pril5-4;13,6
tda;pri;l5;pril5-4;13,35
tda;pri;l5;pril5-4;15,2
tda;pri;l5;pril5-4;13,95
tda;pri;l5;pril5-4;14,45
tda;pri;l5;pril5-4;14
tda;pri;l5;pril5-4;12,25
tda;pri;l5;pril5-4;12,6
tda;pri;l5;pril5-4;13,95
tda;pri;l5;pril5-6;14,3
tda;pri;l5;pril5-6;16,2
tda;pri;l5;pril5-6;14,15
tda;pri;l5;pril5-6;13,75
tda;pri;l5;pril5-6;14,05
tda;pri;l5;pril5-6;17,5
tda;pri;l5;pril5-6;13
tda;pri;l5;pril5-6;15,1
tda;pri;l5;pril5-6;13,85
tda;pri;l5;pril5-6;12,15
tda;pri;l5;pril5-7;16,4
tda;pri;l5;pril5-7;14,4
tda;pri;l5;pril5-7;14,1
tda;pri;l5;pril5-7;14,55
tda;pri;l5;pril5-7;14,95
tda;pri;l5;pril5-7;16,4
tda;pri;l5;pril5-7;14,55
tda;pri;l5;pril5-7;14,2
tda;pri;l5;pril5-7;12,15
tda;pri;l5;pril5-7;10,85
tda;pri;l2;pril2-7;15,25
tda;pri;l2;pril2-7;14,05
tda;pri;l2;pril2-7;14,55
tda;pri;l2;pril2-7;15,3
tda;pri;l2;pril2-7;16,2
tda;pri;l2;pril2-7;16,05
tda;pri;l2;pril2-7;14,55
tda;pri;l2;pril2-7;13,05
tda;pri;l2;pril2-7;13,95
tda;pri;l2;pril2-7;12,8
tda;pri;l2;pril2-7;13,8
tda;pri;l2;pril2-6;14,05
tda;pri;l2;pril2-6;14,6
tda;pri;l2;pril2-6;13,95
tda;pri;l2;pril2-6;14,5
tda;pri;l2;pril2-6;12,7
tda;pri;l2;pril2-6;14
tda;pri;l2;pril2-6;13,65
tda;pri;l2;pril2-6;15,2
tda;pri;l2;pril2-6;15
tda;pri;l2;pril2-6;12,85
tda;pri;l2;pril2-6;12,5
tda;pri;l2;pril2-5;17
tda;pri;l2;pril2-5;15,6
tda;pri;l2;pril2-5;13,8
tda;pri;l2;pril2-5;11,85
tda;pri;l2;pril2-5;13,4
tda;pri;l2;pril2-5;15,45
tda;pri;l2;pril2-5;15,1
tda;pri;l2;pril2-5;14,4
tda;pri;l2;pril2-5;14,55
tda;pri;l2;pril2-5;15,95
tda;pri;l2;pril2-5;12,7
tda;pri;l2;pril2-4;14,15
tda;pri;l2;pril2-4;12,5
tda;pri;l2;pril2-4;14,6
tda;pri;l2;pril2-4;13,6
tda;pri;l2;pril2-4;13,45
tda;pri;l2;pril2-4;13,75
tda;pri;l2;pril2-4;15,05
tda;pri;l2;pril2-4;12,4
tda;pri;l2;pril2-4;12,6
tda;pri;l2;pril2-4;14
tda;pri;l2;pril2-3;14,05
tda;pri;l2;pril2-3;14,45
tda;pri;l2;pril2-3;15,55
tda;pri;l2;pril2-3;13,5
tda;pri;l2;pril2-3;15,7
tda;pri;l2;pril2-3;14,75
tda;pri;l2;pril2-3;15
tda;pri;l2;pril2-3;16,2
tda;pri;l2;pril2-3;14,4
tda;pri;l2;pril2-3;15,25
tda;pri;l2;pril2-3;11,9
tda;pri;l2;pril2-3;13,2
tda;pri;l2;pril2-2;16,1
tda;pri;l2;pril2-2;13,75
tda;pri;l2;pril2-2;15,35
tda;pri;l2;pril2-2;13
tda;pri;l2;pril2-2;16,3
tda;pri;l2;pril2-2;14,3
tda;pri;l2;pril2-2;16,25
tda;pri;l2;pril2-2;14,55
tda;pri;l2;pril2-2;13,4
tda;pri;l2;pril2-2;14,9
tda;pri;l2;pril2-2;14,9
tda;pri;l2;pril2-1;12,45
tda;pri;l2;pril2-1;13,3
tda;pri;l2;pril2-1;15,7
tda;pri;l2;pril2-1;13,35
tda;pri;l2;pril2-1;13,35
tda;pri;l2;pril2-1;15,35
tda;pri;l2;pril2-1;14,8
tda;pri;l2;pril2-1;14,6
tda;pri;l2;pril2-1;13,25
tda;pri;l2;pril2-1;13,6
tda;pri;l2;pril2-1;15,2
tda;pri;l2;pril2-1;12,25
citro;sj;l1;sj1-7;15,95
citro;sj;l1;sj1-7;16,2
citro;sj;l1;sj1-7;17,4
citro;sj;l1;sj1-7;17,55
citro;sj;l1;sj1-7;15,45
citro;sj;l1;sj1-7;17,25
citro;sj;l1;sj1-7;19,4
citro;sj;l1;sj1-7;17,3
citro;sj;l1;sj1-7;16,7
citro;sj;l1;sj1-7;15,8
citro;sj;l1;sj1-7;16,55
citro;sj;l1;sj1-6;20
citro;sj;l1;sj1-6;16,8
citro;sj;l1;sj1-6;17,3
citro;sj;l1;sj1-6;18,75
citro;sj;l1;sj1-6;16,65
citro;sj;l1;sj1-6;15,25
citro;sj;l1;sj1-6;16,6
citro;sj;l1;sj1-6;18,3
citro;sj;l1;sj1-6;17,8
citro;sj;l1;sj1-6;18,4
citro;sj;l1;sj1-6;16,25
citro;sj;l1;sj1-5;18,75
citro;sj;l1;sj1-5;18,25
citro;sj;l1;sj1-5;18,65
citro;sj;l1;sj1-5;18,2
citro;sj;l1;sj1-5;18
citro;sj;l1;sj1-5;17,4
citro;sj;l1;sj1-5;18,7
citro;sj;l1;sj1-5;17
citro;sj;l1;sj1-5;19,3
citro;sj;l1;sj1-5;18,95
citro;sj;l1;sj1-4;18,05
citro;sj;l1;sj1-4;18,9
citro;sj;l1;sj1-4;18,35
citro;sj;l1;sj1-4;17,25
citro;sj;l1;sj1-4;16,7
citro;sj;l1;sj1-4;19,7
citro;sj;l1;sj1-4;18,4
citro;sj;l1;sj1-4;18,1
citro;sj;l1;sj1-4;16,4
citro;sj;l1;sj1-4;18,15
citro;sj;l1;sj1-4;13,65
citro;sj;l1;sj1-2;19,55
citro;sj;l1;sj1-2;18,2
citro;sj;l1;sj1-2;16,1
citro;sj;l1;sj1-2;17,85
citro;sj;l1;sj1-2;16,5
citro;sj;l1;sj1-2;17,15
citro;sj;l1;sj1-2;15,65
citro;sj;l1;sj1-2;17,95
citro;sj;l1;sj1-2;16,55
citro;sj;l1;sj1-2;17,35
citro;sj;l1;sj1-2;16,35
citro;sj;l1;sj1-3;23
citro;sj;l1;sj1-3;17,9
citro;sj;l1;sj1-3;20,6
citro;sj;l1;sj1-3;18,1
citro;sj;l1;sj1-3;16,4
citro;sj;l1;sj1-3;18,5
citro;sj;l1;sj1-3;21
citro;sj;l1;sj1-3;18,3
citro;sj;l1;sj1-3;20,3
citro;sj;l1;sj1-3;18,7
citro;sj;l1;sj1-3;16,4
citro;sj;l1;sj1-1;16,35
citro;sj;l1;sj1-1;14,55
citro;sj;l1;sj1-1;16,2
citro;sj;l1;sj1-1;15,15
citro;sj;l1;sj1-1;17,45
citro;sj;l1;sj1-1;16,65
citro;sj;l1;sj1-1;16,45
citro;sj;l1;sj1-1;15,6
citro;sj;l1;sj1-1;17,5
citro;sj;l1;sj1-1;14,45
sta.lu;sj;l5;sj5-3;15,2
sta.lu;sj;l5;sj5-3;15
sta.lu;sj;l5;sj5-3;17,6
sta.lu;sj;l5;sj5-3;14,9
sta.lu;sj;l5;sj5-3;17,15
sta.lu;sj;l5;sj5-3;19,1
sta.lu;sj;l5;sj5-3;15,15
sta.lu;sj;l5;sj5-3;15
sta.lu;sj;l5;sj5-3;15,3
sta.lu;sj;l5;sj5-3;15,55
sta.lu;sj;l5;sj5-3;16,1
sta.lu;sj;l5;sj5-2;15,65
sta.lu;sj;l5;sj5-2;15,1
sta.lu;sj;l5;sj5-2;15,95
sta.lu;sj;l5;sj5-2;17,25
sta.lu;sj;l5;sj5-2;16,1
sta.lu;sj;l5;sj5-2;18,15
sta.lu;sj;l5;sj5-2;15,25
sta.lu;sj;l5;sj5-2;16
sta.lu;sj;l5;sj5-2;16
sta.lu;sj;l5;sj5-2;16,4
sta.lu;sj;l5;sj5-1;14,8
sta.lu;sj;l5;sj5-1;15,7
sta.lu;sj;l5;sj5-1;15,65
sta.lu;sj;l5;sj5-1;15,35
sta.lu;sj;l5;sj5-1;13,45
sta.lu;sj;l5;sj5-1;14,3
sta.lu;sj;l5;sj5-1;13,6
sta.lu;sj;l5;sj5-1;15,5
sta.lu;sj;l5;sj5-1;14
sta.lu;sj;l5;sj5-1;15
sta.lu;sj;l5;sj5-1;12,05
sta.lu;sj;l5;sj5-5;17,35
sta.lu;sj;l5;sj5-5;15,95
sta.lu;sj;l5;sj5-5;15,85
sta.lu;sj;l5;sj5-5;15,8
sta.lu;sj;l5;sj5-5;15,8
sta.lu;sj;l5;sj5-5;15,4
sta.lu;sj;l5;sj5-5;17,35
sta.lu;sj;l5;sj5-5;15,15
sta.lu;sj;l5;sj5-5;17,15
sta.lu;sj;l5;sj5-5;16,6
sta.lu;sj;l5;sj5-4;15,25
sta.lu;sj;l5;sj5-4;15,95
sta.lu;sj;l5;sj5-4;14,8
sta.lu;sj;l5;sj5-4;17,85
sta.lu;sj;l5;sj5-4;16,4
sta.lu;sj;l5;sj5-4;14,7
sta.lu;sj;l5;sj5-4;16,8
sta.lu;sj;l5;sj5-4;15
sta.lu;sj;l5;sj5-4;14,55
sta.lu;sj;l5;sj5-4;16
sta.lu;sj;l5;sj5-7;16,6
sta.lu;sj;l5;sj5-7;16,2
sta.lu;sj;l5;sj5-7;16,65
sta.lu;sj;l5;sj5-7;15,45
sta.lu;sj;l5;sj5-7;15,45
sta.lu;sj;l5;sj5-7;17
sta.lu;sj;l5;sj5-7;18,1
sta.lu;sj;l5;sj5-7;17,1
sta.lu;sj;l5;sj5-7;14,45
sta.lu;sj;l5;sj5-7;16,1
sta.lu;sj;l5;sj5-6;16,95
sta.lu;sj;l5;sj5-6;15,15
sta.lu;sj;l5;sj5-6;15,8
sta.lu;sj;l5;sj5-6;15,9
sta.lu;sj;l5;sj5-6;16,25
sta.lu;sj;l5;sj5-6;15,4
sta.lu;sj;l5;sj5-6;16,45
sta.lu;sj;l5;sj5-6;16
sta.lu;sj;l5;sj5-6;15,4
sta.lu;sj;l5;sj5-6;17,95
sta.lu;sj;l5;sj5-6;16,55
