fecha;finca;variedad;lote ;planta;no.flo;hora;hora(unidad);temp;no.flo.vis;t.v(floVis/noFlo);S;S(pla);S(12m2);a.mellifera(fv);a.mellifera;apis.negra(fv);apis.negra(pla);apis.sp1(fv);apis.sp1(pla);a.verde(fv);a.verde;abe.Peq(fv);picaflor(fv);picaflor(12m2);picaflor.S(12m2);chloro(12m2);saphoo(12m2);amazillia(12m2);michrostilbon(12m2);elefante(fv);elefante;mosquito;syrphidae(fv);syrphidae.S;syrphidae(pla);SyrGra-G;syrphidae tigrePE;syrphi apis;syrphi gordo;syrPe;syrPe(pla);syrGra;syrGra(pla);abejorro(fv);abejorro(12m2);abejorro.S(12m2);b.atratusPe(12m2);b.atratusGra(12m2);bombusSP1(12m2);mariposa(fv);mariposa;mariposa.S;monarca;lunares;mariposa1;coleoptero
43682;tdb;pri;l5;pril5-3;43;15,21;0,63375;18;2;0,046511628;1;2;3;2;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
43682;tdb;pri;l5;pril5-4;42;14,14;0,589166667;16;14;0,333333333;1;1;2;14;8;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43682;tdb;pri;l5;pril5-5;77;17,23;0,717916667;17;16;0,207792208;2;2;5;15;6;1;1;0;0;0;0;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
43682;tdb;pri;l5;pril5-6;54;14,36;0,598333333;17;10;0,185185185;1;1;2;10;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43682;tdb;pri;l5;pril5-7;65;14,47;0,602916667;17;2;0,030769231;1;3;3;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43682;tdb;sj;l5;sj5-1;64;16,27;0,677916667;18;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
43682;tdb;sj;l5;sj5-2;78;16,35;0,68125;18;12;0,153846154;2;3;3;11;6;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43682;tdb;sj;l5;sj5-3;61;16,44;0,685;18;5;0,081967213;1;1;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43682;tdb;sj;l5;sj5-4;93;16;0,666666667;18;0;0;0;3;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43682;tdb;sj;l5;sj5-5;60;16,11;0,67125;18;5;0,083333333;1;1;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43682;tdb;sj;l5;sj5-6;56;15,38;0,640833333;18;4;0,071428571;1;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43682;tdb;sj;l5;sj5-7;59;15,48;0,645;18;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;sj;l5;sj5-1;64;10,3;0,429166667;13;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;sj;l5;sj5-2;94;10,37;0,432083333;13;4;0,042553191;1;2;2;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;sj;l5;sj5-3;51;10,47;0,43625;13;9;0,176470588;2;2;2;5;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;sj;l5;sj5-4;93;10,55;0,439583333;13;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;sj;l5;sj5-5;60;11,02;0,459166667;14;8;0,133333333;2;2;2;7;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;sj;l5;sj5-6;60;11,17;0,465416667;13;3;0,05;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;sj;l5;sj5-7;62;11,09;0,462083333;14;7;0,112903226;1;1;1;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l5;pril5-1;53;11,29;0,470416667;15;14;0,264150943;2;3;3;12;7;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l5;pril5-2;78;11,36;0,473333333;15;4;0,051282051;1;2;2;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l5;pril5-3;47;11,45;0,477083333;15;5;0,106382979;2;3;4;4;3;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
43683;tdb;pri;l5;pril5-4;53;12,12;0,505;16;11;0,20754717;1;1;2;11;6;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l5;pril5-5;56;12,22;0,509166667;16;11;0,196428571;1;1;2;11;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l5;pril5-6;59;11,54;0,480833333;16;16;0,271186441;1;2;3;16;8;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
43683;tdb;pri;l5;pril5-7;66;12,03;0,50125;16;19;0,287878788;2;2;3;16;8;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;1;0;0
43683;tdb;pri;l4;pril4-1;51;14,01;0,58375;18;14;0,274509804;1;1;1;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l4;pril4-2;56;14,09;0,587083333;18;13;0,232142857;1;2;2;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l4;pril4-3;47;13,46;0,560833333;17;21;0,446808511;1;2;2;21;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l4;pril4-4;53;13,33;0,555416667;17;9;0,169811321;2;4;4;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l4;pril4-5;53;13,25;0,552083333;17;1;0,018867925;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l4;pril4-6;64;12,56;0,523333333;16;28;0,4375;2;2;2;19;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l4;pril4-7;51;13,06;0,544166667;17;6;0,117647059;1;2;2;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l3;pril3-1;45;14,3;0,595833333;18;15;0,333333333;1;2;2;15;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l3;pril3-2;43;14,3;0,595833333;18;6;0,139534884;2;2;2;5;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l3;pril3-3;53;14,47;0,602916667;18;23;0,433962264;2;2;2;21;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;2;0;0
43683;tdb;pri;l3;pril3-4;57;14,55;0,60625;18;9;0,157894737;1;1;3;9;7;0;0;0;0;0;0;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l3;pril3-5;50;15,05;0,627083333;19;6;0,12;1;1;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l3;pril3-6;43;15,12;0,63;19;12;0,279069767;1;2;3;12;8;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43683;tdb;pri;l3;pril3-7;59;15,2;0,633333333;19;16;0,271186441;1;1;2;16;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l1;pril1-1;51;10,11;0,42125;16;9;0,176470588;1;1;1;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l1;pril1-2;47;10,19;0,424583333;16;12;0,255319149;1;1;1;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l1;pril1-3;53;10,28;0,428333333;16;10;0,188679245;1;2;2;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
43684;tdb;pri;l1;pril1-4;50;10,36;0,431666667;16;4;0,08;1;1;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l1;pril1-5;54;10,44;0,435;16;4;0,074074074;1;1;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l1;pril1-6;59;10,53;0,43875;16;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l1;pril1-7;51;11;0,458333333;17;11;0,215686275;1;1;1;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l2;pril2-1;47;11,22;0,4675;17;1;0,021276596;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l2;pril2-2;59;11,31;0,47125;17;18;0,305084746;1;2;2;18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
43684;tdb;pri;l2;pril2-3;49;11,51;0,479583333;17;2;0,040816327;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l2;pril2-4;63;11,58;0,4825;17;12;0,19047619;1;1;1;12;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l2;pril2-5;50;12,05;0,502083333;18;8;0,16;1;1;1;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l2;pril2-6;65;12,21;0,50875;18;9;0,138461538;1;1;1;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l2;pril2-7;53;12,33;0,51375;18;6;0,113207547;1;1;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;sj;l1;sj1-1;54;12,47;0,519583333;18;15;0,277777778;1;1;1;15;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;sj;l1;sj1-2;55;12,57;0,52375;18;13;0,236363636;1;2;2;13;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;sj;l1;sj1-3;53;13,23;0,55125;19;2;0,037735849;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;sj;l1;sj1-4;55;13,26;0,5525;19;16;0,290909091;1;2;2;16;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;sj;l1;sj1-5;53;13,06;0,544166667;19;2;0,037735849;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;sj;l1;sj1-6;54;13,4;0,558333333;19;26;0,481481481;2;2;2;22;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;sj;l1;sj1-7;48;13,49;0,562083333;19;10;0,208333333;1;1;1;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l6;pril6-1;54;14,06;0,585833333;19;21;0,388888889;1;1;2;21;5;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l6;pril6-2;46;14,16;0,59;19;7;0,152173913;1;1;2;7;4;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l6;pril6-3;48;14,25;0,59375;19;11;0,229166667;1;1;2;11;4;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l6;pril6-4;44;14,35;0,597916667;19;13;0,295454545;1;1;1;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l6;pril6-5;67;14,44;0,601666667;19;2;0,029850746;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l6;pril6-6;49;14,53;0,605416667;19;17;0,346938776;1;1;1;17;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43684;tdb;pri;l6;pril6-7;57;15,01;0,625416667;19;10;0,175438596;1;1;1;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43686;sta.lu;sj;l6;sj6-1;42;12,19;0,507916667;14;7;0,166666667;1;2;2;7;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43686;sta.lu;sj;l6;sj6-2;45;12,34;0,514166667;14;6;0,133333333;1;2;2;6;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43686;sta.lu;sj;l6;sj6-3;56;12,49;0,520416667;15;14;0,25;2;3;3;12;7;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43686;sta.lu;sj;l6;sj6-4;53;13,02;0,5425;15;5;0,094339623;2;2;2;3;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43686;sta.lu;sj;l6;sj6-5;59;13,15;0,547916667;15;14;0,237288136;1;3;3;14;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
43686;sta.lu;sj;l6;sj6-6;47;13,34;0,555833333;15;3;0,063829787;1;2;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43686;sta.lu;sj;l6;sj6-7;40;13,44;0,56;15;3;0,075;1;2;2;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l4;sj4-1;43;11,37;0,47375;14;5;0,11627907;1;2;2;5;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l4;sj4-2;49;11,45;0,477083333;14;7;0,142857143;1;1;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l4;sj4-3;44;11,17;0,465416667;13;2;0,045454545;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l4;sj4-4;52;11,26;0,469166667;14;4;0,076923077;1;1;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l4;sj4-5;46;10,47;0,43625;13;4;0,086956522;1;1;2;4;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l4;sj4-6;58;10,55;0,439583333;13;1;0,017241379;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l4;sj4-7;55;11,02;0,459166667;13;4;0,072727273;1;2;2;4;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l3;sj3-1;51;12;0,5;16;7;0,137254902;1;2;2;7;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l3;sj3-2;49;12,07;0,502916667;16;8;0,163265306;1;2;2;8;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l3;sj3-3;41;12,24;0,51;16;9;0,219512195;2;2;2;7;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l3;sj3-4;48;12,16;0,506666667;16;7;0,145833333;1;1;1;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l3;sj3-5;48;12,32;0,513333333;16;7;0,145833333;1;1;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l3;sj3-6;45;12,4;0,516666667;16;5;0,111111111;1;1;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l3;sj3-7;54;12,47;0,519583333;16;13;0,240740741;1;1;1;13;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l2;sj2-1;46;13,02;0,5425;17;11;0,239130435;2;2;2;10;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l2;sj2-2;41;13,11;0,54625;17;2;0,048780488;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l2;sj2-3;42;13,2;0,55;17;5;0,119047619;1;2;2;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l2;sj2-4;43;13,29;0,55375;17;10;0,23255814;1;1;1;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l2;sj2-5;52;13,38;0,5575;17;1;0,019230769;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
