fecha;finca;variedad;lote ;planta;no.flo;hora;hora(unidad);temp;no.flo.vis;t.v(floVis/noFlo);S;S(pla);S(12m2);a.mellifera(fv);a.mellifera;apis.negra(fv);apis.negra(pla);apis.sp1(fv);apis.sp1(pla);a.verde(fv);a.verde;abe.Peq(fv);picaflor(fv);picaflor(12m2);picaflor.S(12m2);chloro(12m2);saphoo(12m2);amazillia(12m2);michrostilbon(12m2);elefante(fv);elefante;mosquito;syrphidae(fv);syrphidae.S;syrphidae(pla);SyrGra-G;syrphidae tigrePE;syrphi apis;syrphi gordo;syrPe;syrPe(pla);syrGra;syrGra(pla);abejorro(fv);abejorro(12m2);abejorro.S(12m2);b.atratusPe(12m2);b.atratusGra(12m2);bombusSP1(12m2);mariposa(fv);mariposa;mariposa.S;monarca;lunares;mariposa1;coleoptero
43687;tdb;sj;l2;sj2-6;42;13,46;0,560833333;17;5;0,119047619;1;1;2;5;3;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l2;sj2-7;50;13,55;0,564583333;17;1;0,02;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l6;sj6-1;41;15,12;0,63;18;17;0,414634146;2;2;2;16;8;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l6;sj6-2;45;15,19;0,632916667;18;6;0,133333333;1;2;2;6;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l6;sj6-3;48;14,46;0,6025;17;9;0,1875;1;1;2;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
43687;tdb;sj;l6;sj6-4;30;14,53;0,605416667;17;2;0,066666667;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l6;sj6-5;45;15;0,625;17;3;0,066666667;1;2;2;3;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l6;sj6-6;43;14,18;0,590833333;17;3;0,069767442;1;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43687;tdb;sj;l6;sj6-7;39;14,3;0,595833333;17;2;0,051282051;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l3;pril3-1;76;10,47;0,43625;13;9;0,118421053;1;1;1;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l3;pril3-2;53;10,55;0,439583333;13;1;0,018867925;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l3;pril3-3;63;11,03;0,459583333;15;7;0,111111111;1;2;2;7;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l3;pril3-4;61;11,1;0,4625;15;3;0,049180328;1;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l3;pril3-5;48;11,18;0,465833333;15;7;0,145833333;1;1;1;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l3;pril3-6;45;11,25;0,46875;15;12;0,266666667;1;1;1;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l3;pril3-7;48;11,33;0,472083333;15;5;0,104166667;1;1;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l1;sj1-1;44;11,51;0,479583333;16;3;0,068181818;1;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l1;sj1-2;41;12,04;0,501666667;17;5;0,12195122;1;1;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l1;sj1-3;40;12,14;0,505833333;17;2;0,05;1;3;3;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l1;sj1-4;47;12,21;0,50875;17;1;0,021276596;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l1;sj1-5;43;12,29;0,512083333;17;10;0,23255814;2;2;2;9;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l1;sj1-6;40;12,37;0,515416667;17;6;0,15;1;1;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l1;sj1-7;40;12,42;0,5175;17;15;0,375;1;1;1;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l1;pril1-1;65;13,3;0,554166667;17;11;0,169230769;1;1;1;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l1;pril1-2;50;13,38;0,5575;17;5;0,1;1;1;2;5;3;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l1;pril1-3;55;13,46;0,560833333;17;4;0,072727273;1;2;3;4;4;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l1;pril1-4;48;13,14;0,5475;17;1;0,020833333;1;1;2;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l1;pril1-5;39;13,21;0,550416667;17;8;0,205128205;2;2;2;7;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l1;pril1-6;56;12,57;0,52375;17;24;0,428571429;2;2;2;23;11;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;pri;l1;pril1-7;43;13,05;0,54375;17;5;0,11627907;1;1;2;5;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l2;sj2-1;44;15,04;0,626666667;19;6;0,136363636;1;2;2;6;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l2;sj2-2;35;14,56;0,606666667;19;4;0,114285714;1;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l2;sj2-3;56;14,41;0,600416667;19;6;0,107142857;1;1;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l2;sj2-4;44;14,49;0,60375;19;6;0,136363636;1;1;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l2;sj2-5;52;14,05;0,585416667;19;4;0,076923077;1;2;2;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l2;sj2-6;41;14,13;0,58875;19;17;0,414634146;3;3;3;4;3;11;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43688;tda;sj;l2;sj2-7;42;14,23;0,592916667;19;3;0,071428571;2;3;3;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
43689;tda;sj;l2;sj2-1;41;11,13;0,46375;16;3;0,073170732;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;sj;l2;sj2-2;52;11,04;0,46;16;14;0,269230769;1;1;1;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;sj;l2;sj2-3;53;10,33;0,430416667;15;6;0,113207547;1;2;2;6;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;sj;l2;sj2-4;48;10,57;0,440416667;16;4;0,083333333;1;1;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;sj;l2;sj2-5;45;10,05;0,41875;15;11;0,244444444;1;2;2;11;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;sj;l2;sj2-6;48;10,18;0,424166667;15;2;0,041666667;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;sj;l2;sj2-7;48;10,26;0,4275;15;6;0,125;1;1;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l4;pril4-1;60;11,53;0,480416667;16;19;0,316666667;1;1;1;19;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l4;pril4-2;59;12,01;0,500416667;16;17;0,288135593;1;1;1;17;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l4;pril4-3;66;12,1;0,504166667;16;14;0,212121212;1;1;2;14;5;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l4;pril4-4;53;12,21;0,50875;16;8;0,150943396;1;2;2;8;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l4;pril4-5;61;12,29;0,512083333;16;15;0,245901639;1;1;2;15;10;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l4;pril4-6;73;11,35;0,472916667;16;1;0,01369863;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l4;pril4-7;69;11,43;0,47625;16;3;0,043478261;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l5;pril5-1;47;11,52;0,48;13;3;0,063829787;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l5;pril5-2;52;12,01;0,500416667;13;4;0,076923077;1;1;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l5;pril5-3;41;12,09;0,50375;13;10;0,243902439;1;1;2;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
43689;tda;pri;l5;pril5-4;62;13,28;0,553333333;16;2;0,032258065;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l5;pril5-5;47;13,21;0,550416667;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l5;pril5-6;47;13,49;0,562083333;16;3;0,063829787;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43689;tda;pri;l5;pril5-7;68;13,57;0,565416667;16;9;0,132352941;1;2;2;9;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;pri;l6;pril6-1;48;12,2;0,508333333;13;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
43691;tda;pri;l6;pril6-2;62;12,3;0,5125;13;6;0,096774194;2;2;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;pri;l6;pril6-3;46;12,4;0,516666667;13;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;pri;l6;pril6-4;56;12,48;0,52;13;1;0,017857143;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;pri;l6;pril6-5;35;12,57;0,52375;13;10;0,285714286;1;1;1;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;pri;l6;pril6-6;47;13,04;0,543333333;14;1;0,021276596;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;pri;l6;pril6-7;44;13,13;0,547083333;14;7;0,159090909;1;1;3;7;5;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
43691;tda;sj;l5;sj5-1;42;13,35;0,55625;14;3;0,071428571;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l5;sj5-2;40;13,43;0,559583333;14;1;0,025;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l5;sj5-3;58;13,54;0,564166667;14;20;0,344827586;1;2;2;20;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l5;sj5-4;44;14,23;0,592916667;15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l5;sj5-5;45;14,02;0,584166667;15;4;0,088888889;1;1;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l5;sj5-6;43;14,31;0,59625;15;11;0,255813953;1;1;1;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l5;sj5-7;42;14,12;0,588333333;15;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l4;sj4-1;41;14,48;0,603333333;15;4;0,097560976;1;1;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l4;sj4-2;56;14,56;0,606666667;15;10;0,178571429;1;1;1;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l4;sj4-3;53;15,04;0,626666667;15;9;0,169811321;1;1;2;9;6;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l4;sj4-4;48;15,28;0,636666667;15;7;0,145833333;2;2;2;6;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l4;sj4-5;47;15,18;0,6325;15;1;0,021276596;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l4;sj4-6;53;15,38;0,640833333;16;7;0,132075472;1;2;2;7;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43691;tda;sj;l4;sj4-7;52;15,47;0,644583333;16;2;0,038461538;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l3;sj3-1;45;11,03;0,459583333;13;12;0,266666667;1;2;2;12;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l3;sj3-2;47;11,12;0,463333333;13;17;0,361702128;1;1;1;17;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
43692;tda;sj;l3;sj3-3;67;11,45;0,477083333;13;13;0,194029851;1;1;1;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l3;sj3-4;57;11,37;0,47375;13;8;0,140350877;1;1;1;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l3;sj3-5;45;10,54;0,439166667;13;7;0,155555556;1;1;1;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l3;sj3-6;43;11,21;0,467083333;13;6;0,139534884;1;1;1;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l3;sj3-7;48;11,29;0,470416667;13;1;0,020833333;1;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l5;sj5-1;48;11,58;0,4825;15;5;0,104166667;1;1;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l5;sj5-2;46;12,05;0,502083333;15;4;0,086956522;1;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l5;sj5-3;41;12,12;0,505;15;5;0,12195122;1;1;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l5;sj5-4;42;12,38;0,515833333;15;2;0,047619048;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l5;sj5-5;55;12,2;0,508333333;15;12;0,218181818;1;1;1;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l5;sj5-6;49;12,44;0,518333333;15;8;0,163265306;1;1;1;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l5;sj5-7;52;12,3;0,5125;15;9;0,173076923;1;2;2;9;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l4;sj4-1;48;13,01;0,542083333;17;3;0,0625;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43692;tda;sj;l4;sj4-2;46;13,08;0,545;17;4;0,086956522;1;1;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
